date,gross_return,transaction_cost,net_return,turnover,weight_VLUE,weight_MTUM,weight_QUAL,weight_USMV
2017-12-31,0.00831351623519927,0.0,0.00831351623519927,0.006452439113767361,0.2521929819729584,0.24824258524575185,0.25103323758392526,0.24853119519736447
2018-01-31,0.05161388075963158,0.0,0.05161388075963158,0.014555056649519588,0.24810664828033097,0.25727752832475975,0.24859832736065243,0.24601749603425677
2018-02-28,-0.02978762561019055,0.0,-0.02978762561019055,0.008194595388725717,0.24917199177563584,0.2539122899310448,0.2501850077633181,0.24673071053000134
2018-03-31,-0.018208482670658555,0.0,-0.018208482670658555,0.01060568161474093,0.24885267644704082,0.24584448274558868,0.2513343693596588,0.2539684714477116
2018-04-30,-0.0005081834426921006,0.0,-0.0005081834426921006,0.006277832945887241,0.2511031976184896,0.25137880097386156,0.24686108352705638,0.25065691788059247
2018-05-31,0.022803868330676824,0.0,0.022803868330676824,0.007733338980691812,0.2492648035807625,0.252853024994765,0.2510136444955809,0.24686852692889155
2018-06-30,0.0013887495591888843,0.0,0.0013887495591888843,0.0077734858086511704,0.24699307769095313,0.24947478485098676,0.24964539455373455,0.2538867429043256
2018-07-31,0.03044933113975068,0.0,0.03044933113975068,0.00623801696161283,0.25089456035192104,0.24688099151919354,0.2516251648829887,0.25059928324589664
2018-08-31,0.040660956894700284,0.0,0.040660956894700284,0.008655615146272055,0.2488929128483761,0.254327807573136,0.24919728703563118,0.24758199254285665
2018-09-30,0.007585682713090236,0.0,0.007585682713090236,0.004735553810341908,0.24763222309482896,0.25039722602885955,0.2507668577146338,0.2512036931616775
2018-10-31,-0.06845906225978715,0.0,-0.06845906225978715,0.02004335606863461,0.2525177388844828,0.24191867335651773,0.24805964860916502,0.25750393914983455
2018-11-30,0.012450293109101729,0.0,0.012450293109101729,0.010672324328794974,0.24546189525601886,0.25042460993965016,0.2492019425795837,0.2549115522247474
2018-12-31,-0.08431485622764945,0.0,-0.08431485622764945,0.014526919482997558,0.24284462850815564,0.25250362775327023,0.24989191175034553,0.2547598319882285
2019-01-31,0.07547296390697977,0.0,0.07547296390697977,0.013903669246763256,0.25532659805636776,0.24746122389998806,0.25162523656701385,0.2455869414766303
2019-02-28,0.03368325556529017,0.0,0.03368325556529017,0.007129488932486716,0.24643525553375667,0.2500589485804702,0.252390489484979,0.2511153064007942
2019-03-31,0.016028313464718336,0.0,0.016028313464718336,0.012573321713972407,0.2437133391430138,0.2512654218050596,0.25228779686873215,0.25273344218319443
2019-04-30,0.029112814312139967,0.0,0.029112814312139967,0.00675534378213502,0.25123219596765595,0.2484064398292436,0.25214547592341163,0.24821588827968896
2019-05-31,-0.04998890621658436,0.0,-0.04998890621658436,0.03255980191397945,0.2378875416816363,0.25737374104891236,0.24583255736137397,0.25890615990807736
2019-06-30,0.06936785614455387,0.0,0.06936785614455387,0.012948022902322831,0.2561555967234111,0.2480923938143184,0.25031841472775035,0.2454335947345202
2019-07-31,0.01610802433022318,0.0,0.01610802433022318,0.0011952962910484755,0.24997631228221454,0.25045550977655345,0.2494260395722612,0.25014213836897076
2019-08-31,-0.011106630047972743,0.0,-0.011106630047972743,0.020628005101096664,0.24137647129263223,0.2534779522210326,0.24830952615681942,0.25683605032951573
2019-09-30,0.016379501830695586,0.0,0.016379501830695586,0.01687655055739254,0.2579129077389869,0.24317105936713623,0.2505253675397094,0.2483906653541675
2019-10-31,0.01364894902622793,0.0,0.01364894902622793,0.011434303191531714,0.25363830670560666,0.24822624355628004,0.25207884489015925,0.24605660484795416
2019-11-30,0.03209668108765551,0.0,0.03209668108765551,0.0088070963302056,0.2511827797695298,0.2501973045393886,0.2530234638561844,0.2455964518348972
2019-12-31,0.023930366439167905,0.0,0.023930366439167905,0.0064273967789897635,0.2521322668085948,0.2482994907003433,0.25108143158090007,0.2484868109101618
2020-01-31,0.004073955435748067,0.0,0.004073955435748067,0.026272865650107502,0.2395789507416673,0.25830574473949364,0.24728461643327893,0.2548306880855601
2020-02-29,-0.08474759018366673,0.0,-0.08474759018366673,0.0078105241158279715,0.24682720157440027,0.25352126324006874,0.25038399881784523,0.24926753636768573
2020-03-31,-0.13136211424752864,0.0,-0.13136211424752864,0.0298406460676168,0.23507967696619161,0.2546128511404167,0.25502580199020636,0.25528166990318535
2020-04-30,0.1110690267358807,0.0,0.1110690267358807,0.007946340215843811,0.2499380806780475,0.25133840357169185,0.25263476653623007,0.24608874921403062
2020-05-31,0.048148777680581345,0.0,0.048148777680581345,0.008847669435404354,0.24676387072351869,0.2525130392659416,0.2519107954517606,0.24881229455877915
2020-06-30,0.009456268780142274,0.0,0.009456268780142274,0.016735592190218612,0.248603360171996,0.25836779609510935,0.24812229227417162,0.24490655145872312
2020-07-31,0.043968628140963695,0.0,0.043968628140963695,0.016022573897503833,0.24198871305124808,0.25627035026978534,0.2513294713955738,0.25041146528339275
2020-08-31,0.05729971329203987,0.0,0.05729971329203987,0.023096829875522307,0.2455481410520472,0.2588669119985327,0.25268150293922853,0.2429034440101917
2020-09-30,-0.026772955614121963,0.0,-0.026772955614121963,0.00821444980509145,0.25150722901778894,0.24710970366302518,0.24878307143442915,0.25259999588475684
2020-10-31,-0.027744518145635055,0.0,-0.027744518145635055,0.009694466778167904,0.2543807567466437,0.24637064607237294,0.25046647664244026,0.2487821205385431
2020-11-30,0.1160981518458768,0.0,0.1160981518458768,0.0215801718876667,0.2607900859438334,0.24780097518737437,0.24928689343122784,0.2421220454375645
2020-12-31,0.030877373801970087,0.0,0.030877373801970087,0.004692281613734001,0.24954523169274204,0.2508470935034624,0.2514990473034045,0.24810862750039087
2021-01-31,-0.001651974383308441,0.0,-0.001651974383308441,0.026173610696721805,0.2586829976217393,0.2544038077266216,0.2433242302873465,0.24358896436429256
2021-02-28,0.022845550751036114,0.0,0.022845550751036114,0.027050092164600886,0.26129500702971875,0.24298417901637934,0.2522300390525816,0.24349077490132015
2021-03-31,0.04160870757688606,0.0,0.04160870757688606,0.025704878765569567,0.257413012573516,0.2371475606172153,0.2519652313610012,0.25347419544826766
2021-04-30,0.044062025905884594,0.0,0.044062025905884594,0.0145926613859792,0.24370269509849204,0.2563444251785209,0.25095190551446867,0.24900097420851833
2021-05-31,0.009194038930626647,0.0,0.009194038930626647,0.01000811597805576,0.2547778169267304,0.24510439601207723,0.25022624106229757,0.249891545998895
2021-06-30,0.0133632863457247,0.0,0.0133632863457247,0.014464146364823016,0.24276792681758846,0.2512907176575946,0.255004087450345,0.2509372680744719
2021-07-31,0.017881662040793556,0.0,0.017881662040793556,0.01644892739018461,0.24390155344701195,0.24787398285789577,0.2539078821547451,0.25431658154034725
2021-08-31,0.02398556312575595,0.0,0.02398556312575595,0.010518477499716544,0.24601613728569183,0.25420107046187496,0.2510581682879833,0.24872462396444986
2021-09-30,-0.04607671329598373,0.0,-0.04607671329598373,0.011670497742086089,0.2528464328792748,0.25298881599176826,0.24515893285186247,0.24900581827709448
2021-10-31,0.06073320014956396,0.0,0.06073320014956396,0.019579998970362944,0.24153724850437738,0.25592600493000595,0.2538639945551755,0.24867275201044112
2021-11-30,-0.018887643849612945,0.0,-0.018887643849612945,0.011322759699855162,0.25239303133320845,0.24475022421430415,0.2532683485167191,0.24958839593576823
2021-12-31,0.0442540497761339,0.0,0.0442540497761339,0.02791780718730341,0.25817130250402004,0.23824668707346802,0.24779440933288033,0.2557876010896317
2022-01-31,-0.059848151219004886,0.0,-0.059848151219004886,0.021346433535596482,0.2606675962271305,0.2418999629920673,0.24742682024013452,0.25000562054066783
2022-02-28,-0.029998684997163627,0.0,-0.029998684997163627,0.006024485602813906,0.2521835894998035,0.2508286533016034,0.24715141678037472,0.2498363404182183
2022-03-31,0.0364994901657949,0.0,0.0364994901657949,0.016222349472936604,0.24188882526353173,0.25270925882421136,0.25074407708767943,0.25465783882457754
2022-04-30,-0.08012112621624445,0.0,-0.08012112621624445,0.02685014936930144,0.25615510125310637,0.23730838922439534,0.24926653609095398,0.2572699734315444
2022-05-31,0.007945328194320922,0.0,0.007945328194320922,0.015435945294466319,0.2577179726472332,0.24654384629389023,0.2476075337180198,0.24813064734085682
2022-06-30,-0.07644184013826594,0.0,-0.07644184013826594,0.02580541078931503,0.2409009539313429,0.2533950376058234,0.24619634067399962,0.25950766778883416
2022-07-31,0.06340491177259033,0.0,0.06340491177259033,0.013490657204214135,0.2488587597726083,0.24724766652815372,0.2567453286021071,0.24714824509713093
2022-08-31,-0.03464636109411223,0.0,-0.03464636109411223,0.00921116572676775,0.24972926088546646,0.2538081700110431,0.2456651562511497,0.2507974128523408
2022-09-30,-0.08347549132884158,0.0,-0.08347549132884158,0.019996831465867115,0.24384677802453744,0.25652629915903635,0.24615480624252903,0.25347211657389723
2022-10-31,0.10409215728423526,0.0,0.10409215728423526,0.021849318324465905,0.2560825364890482,0.25484212267318473,0.24520877830001123,0.24386656253775582
2022-11-30,0.05657981183456284,0.0,0.05657981183456284,0.01036424604246508,0.250183584182807,0.24481787697876736,0.2548587247589344,0.25013981407949104
2022-12-31,-0.048710312214611085,0.0,-0.048710312214611085,0.010842416279049832,0.24655469782226913,0.25248089320515255,0.24802409403820594,0.25294031493437236
2023-01-31,0.03826209824584703,0.0,0.03826209824584703,0.03214499627923281,0.2580653494038967,0.23946699062153345,0.2580071487357197,0.24446051123885015
2023-02-28,-0.03582612768949378,0.0,-0.03582612768949378,0.004752035282229894,0.24880417477530337,0.2488198075835817,0.2521546780347988,0.25022133960631615
2023-03-31,0.02086134739285317,0.0,0.02086134739285317,0.019956833473728286,0.24407020154279357,0.24595138172034225,0.2566473954857799,0.2533310212510842
2023-04-30,0.011244073316812653,0.0,0.011244073316812653,0.010953026498723512,0.24452348675063815,0.25314117040744827,0.25144454683307865,0.25089079600883474
2023-05-31,-0.02749329808490686,0.0,-0.02749329808490686,0.017842854094417215,0.2476359600822912,0.24466295488565884,0.2589214270472086,0.24877965798484136
2023-06-30,0.06183609265311718,0.0,0.06183609265311718,0.008158234454891278,0.25187017167390363,0.251630980367571,0.2505779651859711,0.24592088277255442
2023-07-31,0.02657993023258509,0.0,0.02657993023258509,0.010701373692610705,0.25261480052779484,0.2477476301525885,0.2527358863185105,0.24690168300110615
2023-08-31,-0.009187350285933427,0.0,-0.009187350285933427,0.010042662162918187,0.2449786689185409,0.2530918531175793,0.2512185003307191,0.2507109776331607
2023-09-30,-0.039905554987455294,0.0,-0.039905554987455294,0.009924674449211024,0.2519449106493099,0.24784334347525053,0.24719431930014393,0.2530174265752956
2023-10-31,-0.018948655144742865,0.0,-0.018948655144742865,0.008713416991927903,0.24564329150403608,0.2506879167899546,0.25105816540833914,0.2526106262976702
2023-11-30,0.08130022785877422,0.0,0.08130022785877422,0.007948111401239216,0.25023874224780507,0.25253518925406127,0.25120012419875326,0.24602594429938038
2023-12-31,0.049469151724053084,0.0,0.049469151724053084,0.012523773605043614,0.25626188680252177,0.2495452286456874,0.2493856768198404,0.24480720773195036
2024-01-31,0.022956887866101283,0.0,0.022956887866101283,0.016070175953191795,0.24231192729426537,0.2580350879765959,0.24997028910631391,0.24968269562282483
2024-02-29,0.0527815170034005,0.0,0.0527815170034005,0.02820635302208893,0.24345609725627834,0.2612056879944956,0.25289748851654886,0.2424407262326772
2024-03-31,0.03709113995499269,0.0,0.03709113995499269,0.011120829893960293,0.2555604149469801,0.24807400059771784,0.2477434103079484,0.2486221741473536
2024-04-30,-0.05125600865881064,0.0,-0.05125600865881064,0.010591873523603107,0.2456002321235957,0.24910383111460277,0.25165770018713957,0.253638236574662
2024-05-31,0.042508421686872744,0.0,0.042508421686872744,0.011752170620214053,0.247312788172526,0.2526556218066476,0.25322046350345945,0.24681112651736697
2024-06-30,0.02373515114086766,0.0,0.02373515114086766,0.014812824779438127,0.2440703818373557,0.2552908789699903,0.2521155334197288,0.2485232057729253
2024-07-31,0.015640701165969384,0.0,0.015640701165969384,0.02231177730848924,0.25597604919933126,0.24122376680697047,0.24762034453878495,0.2551798394549134
2024-08-31,0.03042597021630189,0.0,0.03042597021630189,0.012779322439631424,0.24361033878018434,0.2507489634969637,0.2510923753866096,0.25454832233624247
2024-09-30,0.015698750646615744,0.0,0.015698750646615744,0.0075859069672192525,0.25038598058097544,0.25340697290263414,0.24899536549827728,0.24721168101811306
2024-10-31,-0.011316918669243337,0.0,-0.011316918669243337,0.0048502625438831826,0.24956867564371152,0.2524251312719416,0.2488000045206776,0.2492061885636693
2024-11-30,0.05880977419545186,0.0,0.05880977419545186,0.007871865944119205,0.25136221900265254,0.25257371396940714,0.2479854405562227,0.24807862647171777
2024-12-31,-0.05137455779371858,0.0,-0.05137455779371858,0.013541789044059921,0.24460633802881263,0.2527295029148977,0.25404139160713224,0.2486227674491574
2025-01-31,0.04145387308210102,0.0,0.04145387308210102,0.008482641780790917,0.2500274067100348,0.2542139141803607,0.24716639968673007,0.24859227942287454
2025-02-28,0.006520622280202115,0.0,0.006520622280202115,0.012914799240921732,0.2509997098748499,0.24758693327543765,0.24595566710410144,0.25545768974561095
2025-03-31,-0.0424003484723684,0.0,-0.0424003484723684,0.023036566721565344,0.25205669653375523,0.24221218241950515,0.24626953421971215,0.2594615868270274
2025-04-30,-0.0055244007474042345,0.0,-0.0055244007474042345,0.02143299480729738,0.24174809316663926,0.26071649740364866,0.2491527608809739,0.24838264854873812
2025-05-31,0.050899253746178985,0.0,0.050899253746178985,0.025510637028434313,0.24816701377025172,0.26275531851421724,0.248692581478201,0.2403850862373302
2025-06-30,0.0368747398250302,0.0,0.0368747398250302,0.015236174718110757,0.2568531068571243,0.250764980501931,0.24949581898994982,0.24288609365099476
2025-07-31,-0.0011431587840331492,0.0,-0.0011431587840331492,0.00672427175102383,0.24971129614731385,0.2512963205528863,0.2520658153226256,0.24692656797717424
2025-08-31,0.028436409505367743,0.0,0.028436409505367743,0.01514313384646268,0.2575715669232313,0.24554563292943818,0.24946435188675253,0.2474184482605779
2025-09-30,0.037600532045376056,0.0,0.037600532045376056,0.014483362461076843,0.2531239320332642,0.2541177491972742,0.2486267485898381,0.24413157017962347
2025-10-31,0.0057050877477766715,0.0,0.0057050877477766715,0.020238068105329132,0.2592367401088795,0.2464202404610245,0.25088229394378514,0.24346072548631098
2025-11-30,0.010380779333232448,0.0,0.010380779333232448,0.013514808801772998,0.2536167936577963,0.24356747299671366,0.24967512260239985,0.2531406107430902
2025-12-31,0.007393064906370483,0.0,0.007393064906370483,0.010724164526336455,0.2553620822631682,0.24889730949616143,0.2496055567314581,0.24613505150921222
